Timestamp,Age,Gender,City,Position,Total years of experience,Seniority level,main technology,Yearly salary,Yearly bonus,Number of vacation days,Main language at work,Company type,Contract duration,Employment status,Company business sector
12/31/2018,27,Male,Munich,Software Engineer,6,Middle,Go,65000,0,25,Deutsch,Product,1 year,Full-time employee,Tourism
12/31/2018,42,Male,Berlin,Mobile Developer,20,Senior,AWS,93000,8535,26,English,Product,1 year,Full-time employee,commerce
12/31/2018,26,Male,Berlin,Software Engineer,3,Junior,.NET,27000,8535,30,English,Product,1 year,Self-employed (freelancer),Transport
12/31/2018,26,Male,Berlin,Backend Developer,7,Middle,Swift,33000,8535,25,English,Product,1 year,Full-time employee,Finance / Insurance
1/1/2019,33,Male,Remote Germany,Software Engineer,0,Senior,Python,83200,5000,30,English,Startup,more than 1 year,Full-time employee,Education
1/1/2019,30,Male,Berlin,Frontend Developer,10,Senior,PHP,85000,8535,24,English,Product,1 year,Full-time employee,commerce
1/1/2019,34,Male,Berlin,QA Engineer,10,Senior,Java,74000,12150,26,English,Product,1 year,Full-time employee,commerce
1/2/2019,31,Male,Berlin,Software Engineer,9,Senior,Not Relevant,42000,5000,40,English,Startup,No data,Full-time employee,Scientific Activities
1/2/2019,44,Male,Berlin,Data Scientist,20,Senior,Java,65000,8535,24,Deutsch,Product,1 year,Full-time employee,Transport
1/2/2019,32,Female,Stuttgart,BI Consultant SAP/ Data Engineer,8,Senior,Java,80400,0,24,English,OEM,1 year,Full-time employee,commerce
1/2/2019,27,Male,Frankfurt,DevOps,0,Junior,Python,50000,7000,25,English,Consulting (banking),1 year,Full-time employee,Telecom
1/3/2019,30,Male,Berlin,Data Engineer,10,Senior,PHP,75000,4500,28,English,Product,1 year,Full-time employee,Health
1/3/2019,25,Male,"Ireland, Dublin",DevOps,5,Middle,Javascript / Typescript,50000,13500,28,English,Agency,1 year,Full-time employee,Transport
1/5/2019,35,Female,KÃ¶ln,Backend Developer,11,Middle,Not Relevant,60000,22000,25,English,Startup,1 year,Full-time employee,Health
1/6/2019,26,Male,Berlin,Software Engineer,5,Senior,Python,62500,7800,30,English,Product,1 year,Full-time employee,Manufacture
1/7/2019,34,Male,Frankfurt,Backend Developer,11,Senior,.NET,65000,300,28,Deutsch,IT Consulting,1 year,Full-time employee,Health
1/8/2019,36,Male,KÃ¶ln,Business Analyst,5,Senior,Python,53000,4000,28,Deutsch,Agency,1 year,Self-employed (freelancer),commerce
1/9/2019,35,Other,Berlin,Backend Developer,12,Senior,.NET,70000,8535,25,English,Product,1 year,Full-time employee,Health
1/14/2019,29,Male,Berlin,Frontend Developer,7,Senior,R,55000,8535,30,English,Agency,more than 1 year,Full-time employee,Nature Conservation
1/18/2019,33,Male,KÃ¶ln,Data Scientist,12,Senior,Python,60000,4000,28,English,Product,1 year,Full-time employee,commerce
1/20/2019,28,Male,Darmstadt,Frontend Developer,2,No data,Java,13000,4500,25,English,Product,1 year,Full-time employee,commerce
1/20/2019,34,Male,Berlin,Data Engineer,3,Middle,.NET,52000,8535,22,English,Product,1 year,Full-time employee,commerce
1/21/2019,32,Male,Munich,DevOps,8,Middle,Python,40000,8535,25,Deutsch,Product,1 year,Full-time employee,Catering
2/4/2019,33,Diverse,Berlin,QA Engineer,7,Senior,Javascript / Typescript,69000,8535,30,English,Product,1 year,Full-time employee,Transport
2/5/2019,30,Male,Berlin,Engineering Manager,11,Senior,Python,65000,0,25,English,Startup,1 year,Full-time employee,IT
2/5/2019,38,Male,Berlin,Software Engineer,18,Senior,Python,68000,20000,28,English,Product,1 year,Full-time employee,Real Estate
2/10/2019,31,Female,Munich,Software Engineer,6,Middle,Not Relevant,65000,8535,28,English,Product,1 year,Full-time employee,commerce
2/22/2019,35,Male,Munich,Frontend Developer,10,Senior,Javascript / Typescript,80000,0,28,English,Product,1 year,Full-time employee,commerce
2/27/2019,32,Male,Berlin,DevOps,9,Senior,Java,71500,8535,25,English,Startup,1 year,Full-time employee,Finance / Insurance
2/27/2019,32,Male,No data,Data Engineer,8,No data,Java,68382,10,25,No data,No data,1 year,Full-time employee,Finance / Insurance
2/28/2019,32,Male,No data,Backend Developer,8,No data,Kotlin,68382,0,28,No data,No data,1 year,Full-time employee,Ð¡onstruction
3/26/2019,40,Male,Munich,Backend Developer,12,Senior,Scala,50000,8535,25,English,Product,1 year,Full-time employee,Gambling
4/3/2019,32,Male,Frankfurt,Mobile Developer,8,Junior,.NET,68382,8535,20,Deutsch,Product,1 year,Full-time employee,Finance / Insurance
5/13/2019,32,Male,No data,Mobile Developer,8,No data,.NET,68382,4170,25,No data,No data,1 year,Full-time employee,Health
5/16/2019,32,Male,No data,Frontend Developer,8,No data,.NET,68382,8535,30,No data,No data,1 year,Full-time employee,Manufacture
5/22/2019,32,Female,Munich,QA Engineer,8,Senior,.NET,70000,8535,28,No data,No data,1 year,Full-time employee,commerce
5/25/2019,32,Male,No data,Backend Developer,8,No data,Java,68382,2500,24,No data,No data,1 year,Full-time employee,Finance / Insurance
5/25/2019,32,Male,No data,Backend Developer,8,No data,Azure,68382,8535,27,No data,No data,No data,Full-time employee,commerce
6/2/2019,31,Female,Munich,DevOps,1,Junior,.NET,51000,8535,25,Deutsch,Agency,1 year,Full-time employee,commerce
6/3/2019,40,Male,Berlin,Frontend Developer,20,Senior,Kotlin,75000,2000,28,English,Product,1 year,Full-time employee,Finance / Insurance
6/14/2019,32,Female,Frankfurt,Product Manager,8,Senior,Go,80000,4000,25,Deutsch,Product,1 year,Full-time employee,commerce
8/3/2019,37,Male,KÃ¶ln,Software Engineer,5,Middle,Javascript / Typescript,53000,0,28,Deutsch,Agency,1 year,Full-time employee,commerce
8/9/2019,51,Male,Oberhausen,Frontend Developer,25,Senior,Java,78000,8535,25,Deutsch,Product,1 year,Full-time employee,Software Development
8/22/2019,32,Male,No data,Backend Developer,8,No data,Cobol,68382,8000,30,No data,No data,1 year,Full-time employee,Finance / Insurance
9/12/2019,32,Male,estonia,Backend Developer,3,Senior,Perl,55555,12000,29,English,Agency,1 year,Full-time employee,Tourism
10/8/2019,29,Female,Andernach,QA Engineer,1,Junior,C/C++,42000,25000,30,Russian,No data,1 year,Full-time employee,Scientific Activities
10/27/2019,25,Female,Munich,computer vision researcher,4,Middle,Not Relevant,60000,8535,30,English,Product,3 months,Full-time employee,commerce
11/23/2019,32,Male,Berlin,Backend Developer,17,Senior,R,85000,0,27,English,Product,more than 1 year,Self-employed (freelancer),Tourism
11/28/2019,32,Male,No data,Software Engineer,8,No data,Not Relevant,68382,8535,26,No data,No data,more than 1 year,Full-time employee,HR
12/26/2019,33,Male,NÃ¼rnberg ,Teamlead,11,Senior,Not Relevant,75000,13000,29,English,Product,1 year,Full-time employee,Tourism
12/29/2019,32,Male,No data,Software Engineer,8,No data,SQL,68382,8535,28,No data,No data,1 year,Full-time employee,Finance / Insurance
1/6/2020,30,Female,Munich,Software Engineer,10,Middle,Java,75000,8535,30,Deutsch,Agency,1 year,Full-time employee,Transport
3/5/2020,52,Male,KÃ¶ln,Engineering Manager,30,Middle,Python,63000,5000,30,English,Agency,1 year,Full-time employee,commerce
3/11/2020,32,Male,No data,Backend Developer,8,No data,Java,68382,8500,28,No data,No data,1 year,Full-time employee,commerce
5/31/2020,32,Male,Berlin,Backend Developer,8,No data,Swift,68382,8535,22,No data,No data,1 year,Full-time employee,Health
5/31/2020,32,Male,Berlin,Software Engineer,8,No data,R,68382,0,32,No data,No data,1 year,Full-time employee,Health
6/3/2020,40,Female,KÃ¶ln,Software Engineer,1,Junior,.NET,44000,8535,30,Deutsch,Product,1 year,Full-time employee,Transport
7/28/2020,32,Male,KÃ¶ln,Software Engineer,1,Junior,Python,45000,5500,30,Deutsch,Product,1 year,Full-time employee,Transport
7/28/2020,32,Male,KÃ¶ln,Hardware Engineer,1,Junior,Not Relevant,45000,10000,26,Deutsch,Product,1 year,Full-time employee,Tourism
8/26/2020,32,Male,No data,Backend Developer,8,No data,R,68382,0,25,No data,No data,1 year,Full-time employee,commerce
9/21/2020,31,Male,Munich,ML Engineer,10,Senior,Not Relevant,110000,8535,24,English,Product,1 year,Full-time employee,Transport
11/24/2020,26,Male,Munich,Software Engineer,5,Senior,TypeScript,80000,5000,30,English,Product,Unlimited contract,Full-time employee,Tourism
11/24/2020,26,Male,Berlin,Backend Developer,7,Senior,Ruby,80000,6126618,28,English,Product,Unlimited contract,Full-time employee,Scientific Activities
11/24/2020,29,Male,Berlin,Software Engineer,12,Lead,Javascript / Typescript,120000,120000,30,English,Product,Temporary contract,Self-employed (freelancer),commerce
11/24/2020,28,Male,Berlin,Frontend Developer,4,Junior,Javascript,54000,6126618,24,English,Startup,Unlimited contract,Full-time employee,Transport
11/24/2020,37,Male,Berlin,Backend Developer,17,Senior,C# .NET,62000,6126618,29,English,Product,Unlimited contract,Full-time employee,Automotive
11/24/2020,32,Male,Berlin,DevOps,5,Senior,"AWS, GCP, Python,K8s",76000,5000,30,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,37,Male,Berlin,Frontend Developer,6,Middle,Javascript,57000,6126618,24,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,24,Male,Berlin,Frontend Developer,5,Senior,Typescript,65000,6126618,27,English,Product,Unlimited contract,Full-time employee,Automotive
11/24/2020,29,Male,Berlin,Backend Developer,8,Senior,PHP,56000,6126618,28,English,Product,Unlimited contract,Full-time employee,Coaching
11/24/2020,35,Male,Berlin,Software Engineer,15,Lead,Java,95000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,32,Female,Hamburg,Data Engineer,2,Junior,Aws Hadoop Postgre Typescript,52500,6126618,30,German,Consulting / Agency,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,33,Male,Berlin,Software Engineer,25,Senior,C++,100000,101,24,English,Product,Temporary contract,Self-employed (freelancer),Gaming
11/24/2020,33,Other,Berlin,Software Engineer,9,Lead,PHP,90000,40000,28,English,No data,Unlimited contract,Full-time employee,Manufacture
11/24/2020,34,Male,Berlin,Software Engineer,14,Senior,Typescript,70000,6126618,28,English,Startup,Unlimited contract,Full-time employee,Manufacture
11/24/2020,28,Male,Berlin,Designer (UI/UX),11,Senior,No data,75000,9400,30,English,Product,Unlimited contract,Full-time employee,Customer Support
11/24/2020,31,Male,Wolfsburg,Backend Developer,5,Senior,Kotlin,75000,2000,25,English,Consulting / Agency,Unlimited contract,Full-time employee,Transport
11/24/2020,29,Male,Hamburg,Backend Developer,7,Middle,Ruby,60350,6126618,31,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,41,Male,Berlin,Product Manager,18,Senior,No data,78000,6126618,28,English,Startup,Unlimited contract,Full-time employee,Advertising
11/24/2020,27,Male,Berlin,Backend Developer,8,Senior,PHP,60000,6126618,25,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,34,Male,Berlin,Mobile Developer,11,Lead,kotlin,80000,80000,28,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,34,Male,Berlin,DevOps,13,Senior,No data,103000,6126618,30,English,Product,Unlimited contract,Full-time employee,Health
11/24/2020,34,Male,Berlin,Software Architect,15,Lead,NodeJS,100000,6126618,24,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,25,Male,Berlin,Software Engineer,5,Senior,Javascript,65000,6126618,28,German,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,59,Male,Berlin,Backend Developer,30,Senior,Java,69000,6126618,28,German,Product,Unlimited contract,Full-time employee,Fashion
11/24/2020,36,Male,Berlin,Software Engineer,17,Lead,PHP,70000,6126618,28,English,Product,Unlimited contract,Full-time employee,IoT
11/24/2020,38,Male,Berlin,Team Lead,18,Lead,iOS,80000,4000,28,English,Product,Unlimited contract,Full-time employee,Catering
11/24/2020,24,Male,Berlin,DevOps,6,Senior,Kubernetes,75000,10000,27,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,37,Male,Berlin,Test manager,6,Middle,Charles,47400,1000,28,German,Media,Unlimited contract,Full-time employee,commerce
11/24/2020,33,Male,Berlin,DevOps,14,Senior,No data,67000,7000,30,English,Product,Unlimited contract,Full-time employee,Automotive
11/24/2020,40,Male,Berlin,Product Manager,13,Senior,SQL,70000,6126618,28,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,29,Male,Berlin,Software Engineer,6,Lead,Go,85000,5000,28,English,Product,Unlimited contract,Full-time employee,Marketing
11/24/2020,31,Male,Berlin,Backend Developer,5,Middle,java,65000,6126618,28,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,29,Female,Berlin,QA Engineer,7,Middle,No data,45000,2000,26,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,39,Male,Berlin,Software Engineer,8,Senior,Java,80000,6126618,29,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,27,Male,Berlin,Software Engineer,8,Middle,Javascript,63000,101,24,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,33,Male,Berlin,Data Scientist,5,Lead,Python,150000,80000,24,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,28,Female,Berlin,Designer (UI/UX),7,Middle,Figma,45000,6126618,28,German,Product,Unlimited contract,Full-time employee,Transport
11/24/2020,30,Male,Berlin,Software Engineer,8,Senior,JavaScript,80000,6126618,28,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,28,Male,Berlin,Backend Developer,5,Senior,Kotlin,75000,6126618,25,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,38,Male,Berlin,DevOps,10,Senior,Go/Python,70000,6126618,30,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,29,Male,Berlin,Frontend Developer,7,Senior,React,72000,12000,27,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,49,Male,Berlin,Software Engineer,15,Senior,Java,67000,1500,29,German,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,32,Male,Berlin,Frontend Developer,10,Senior,TypeScript,105000,6126618,60,English,Product,Temporary contract,Self-employed (freelancer),Finance / Insurance
11/24/2020,33,Female,Berlin,Software Engineer,12,Senior,Ð¡#,88000,35200,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,30,Male,Berlin,Software Engineer,6,Senior,Java,74000,15000,27,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,48,Male,Berlin,Software Engineer,25,Senior,Java,75000,6126618,28,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,28,Female,Berlin,Designer (UI/UX),5,Senior,No data,60000,6126618,20,English,Product,Unlimited contract,Full-time employee,Tourism
11/24/2020,32,Male,Berlin,Backend Developer,3,Middle,Java,77000,6126618,30,English,Product,Unlimited contract,Full-time employee,Automotive
11/24/2020,38,Female,Berlin,Backend Developer,12,Senior,No data,70000,8000,28,English,Product,Unlimited contract,Full-time employee,Tourism
11/24/2020,31,Male,Berlin,Software Engineer,7,Lead,Python,76000,10000,27,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,35,Male,Berlin,Backend Developer,10,Senior,Ruby,75000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,28,Female,Berlin,Designer (UI/UX),7,Middle,Figma,45000,6126618,28,German,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,29,Female,Berlin,QA Engineer,8,Senior,No data,60000,6126618,28,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,32,Male,Berlin,Backend Developer,8,Senior,PHP,65000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,44,Male,Berlin,Backend Developer,12,Senior,Java,68000,6126618,26,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,33,Male,Berlin,Software Engineer,9,Senior,PHP,75000,6126618,28,English,No data,No data,Full-time employee,Transport
11/24/2020,35,Male,Munich,Software Engineer,11,Senior,Php,65000,5000,29,German,Product,Unlimited contract,Full-time employee,Health
11/24/2020,33,Male,Munich,DevOps,15,Lead,Kubernetes,90000,10000,30,No data,Product,Unlimited contract,Full-time employee,Manufacture
11/24/2020,29,Male,Berlin,Software Engineer,5,Senior,Go,75000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,66,Male,Munich,Software Engineer,40,Lead,ruby on rails,70000,6126618,30,German,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,39,Female,Berlin,Software Engineer,10,Senior,Java,70500,1000,30,German,Consulting / Agency,Unlimited contract,Full-time employee,Gaming
11/24/2020,28,Male,Munich,Backend Developer,5,Senior,Kotlin,72000,6126618,28,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,34,Male,Munich,Frontend Developer,5,Senior,JavaScript/ES6,73500,6126618,27,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,34,Male,Munich,Software Engineer,13,Lead,.NET,72000,72000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,32,Male,Munich,Frontend Developer,7,Senior,Javascript,62000,6126618,30,German,Consulting / Agency,Unlimited contract,Full-time employee,Gaming
11/24/2020,38,Male,Stuttgart,Hardware Engineer,15,Lead,Hardware,83000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
